noise_model,display_name,category,operator,round,replicate_idx,fidelity,p_spam,recovery_mode,shots,num_replicates,distance,signed_fidelity
pure_z,Pure Z Noise,stabilizer,X8 X11,7,4,0.96,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,7,5,0.966,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,7,6,0.95,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,7,7,0.961,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,7,8,0.961,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,7,9,0.972,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,7,10,0.961,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,7,11,0.973,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,7,12,0.96,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,7,13,0.963,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,7,14,0.962,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,7,15,0.967,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,7,16,0.959,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,7,17,0.962,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,7,18,0.965,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,7,19,0.96,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,7,20,0.969,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,7,21,0.959,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,7,22,0.958,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,7,23,0.953,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,7,24,0.963,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,7,25,0.969,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,7,26,0.954,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,7,27,0.96,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,7,28,0.959,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,7,29,0.941,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,8,0,0.962,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,8,1,0.96,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,8,2,0.962,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,8,3,0.96,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,8,4,0.974,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,8,5,0.962,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,8,6,0.967,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,8,7,0.97,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,8,8,0.966,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,8,9,0.961,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,8,10,0.959,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,8,11,0.955,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,8,12,0.961,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,8,13,0.96,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,8,14,0.965,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,8,15,0.948,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,8,16,0.958,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,8,17,0.958,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,8,18,0.964,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,8,19,0.971,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,8,20,0.963,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,8,21,0.97,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,8,22,0.944,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,8,23,0.965,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,8,24,0.961,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,8,25,0.963,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,8,26,0.961,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,8,27,0.964,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,8,28,0.962,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,8,29,0.959,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,9,0,0.953,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,9,1,0.968,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,9,2,0.963,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,9,3,0.957,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,9,4,0.966,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,9,5,0.967,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,9,6,0.961,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,9,7,0.964,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,9,8,0.951,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,9,9,0.961,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,9,10,0.973,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,9,11,0.969,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,9,12,0.948,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,9,13,0.965,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,9,14,0.966,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,9,15,0.964,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,9,16,0.95,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,9,17,0.958,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,9,18,0.952,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,9,19,0.958,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,9,20,0.955,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,9,21,0.965,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,9,22,0.964,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,9,23,0.957,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,9,24,0.956,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,9,25,0.958,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,9,26,0.962,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,9,27,0.959,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,9,28,0.974,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,9,29,0.968,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,10,0,0.969,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,10,1,0.958,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,10,2,0.965,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,10,3,0.964,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,10,4,0.962,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,10,5,0.959,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,10,6,0.96,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,10,7,0.96,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,10,8,0.963,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,10,9,0.959,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,10,10,0.953,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,10,11,0.967,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,10,12,0.96,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,10,13,0.964,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,10,14,0.957,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,10,15,0.958,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,10,16,0.954,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,10,17,0.967,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,10,18,0.954,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,10,19,0.965,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,10,20,0.973,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,10,21,0.961,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,10,22,0.965,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,10,23,0.958,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,10,24,0.952,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,10,25,0.964,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,10,26,0.951,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,10,27,0.958,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,10,28,0.975,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X8 X11,10,29,0.957,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,0,0,0.003,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,0,1,0.0,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,0,2,0.015,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,0,3,0.003,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,0,4,0.0,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,0,5,0.022,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,0,6,0.03,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,0,7,0.013,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,0,8,0.05,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,0,9,0.026,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,0,10,0.006,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,0,11,0.017,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,0,12,0.041,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,0,13,0.032,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,0,14,0.029,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,0,15,0.008,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,0,16,0.019,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,0,17,0.058,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,0,18,0.035,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,0,19,0.019,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,0,20,0.053,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,0,21,0.01,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,0,22,0.009,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,0,23,0.03,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,0,24,0.024,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,0,25,0.003,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,0,26,0.017,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,0,27,0.017,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,0,28,0.044,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,0,29,0.016,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,1,0,0.957,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,1,1,0.96,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,1,2,0.961,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,1,3,0.965,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,1,4,0.965,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,1,5,0.96,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,1,6,0.963,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,1,7,0.954,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,1,8,0.964,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,1,9,0.967,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,1,10,0.953,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,1,11,0.952,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,1,12,0.966,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,1,13,0.961,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,1,14,0.961,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,1,15,0.957,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,1,16,0.962,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,1,17,0.95,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,1,18,0.973,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,1,19,0.961,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,1,20,0.958,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,1,21,0.962,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,1,22,0.95,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,1,23,0.958,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,1,24,0.968,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,1,25,0.968,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,1,26,0.959,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,1,27,0.957,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,1,28,0.958,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,1,29,0.971,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,2,0,0.963,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,2,1,0.961,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,2,2,0.963,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,2,3,0.966,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,2,4,0.958,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,2,5,0.955,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,2,6,0.949,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,2,7,0.947,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,2,8,0.961,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,2,9,0.966,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,2,10,0.958,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,2,11,0.961,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,2,12,0.958,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,2,13,0.959,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,2,14,0.957,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,2,15,0.962,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,2,16,0.955,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,2,17,0.974,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,2,18,0.95,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,2,19,0.948,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,2,20,0.969,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,2,21,0.954,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,2,22,0.956,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,2,23,0.956,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,2,24,0.96,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,2,25,0.964,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,2,26,0.961,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,2,27,0.957,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,2,28,0.944,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,2,29,0.963,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,3,0,0.968,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,3,1,0.955,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,3,2,0.958,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,3,3,0.958,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,3,4,0.964,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,3,5,0.971,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,3,6,0.962,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,3,7,0.953,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,3,8,0.961,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,3,9,0.97,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,3,10,0.954,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,3,11,0.959,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,3,12,0.972,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,3,13,0.951,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,3,14,0.963,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,3,15,0.973,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,3,16,0.966,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,3,17,0.964,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,3,18,0.959,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,3,19,0.96,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,3,20,0.972,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,3,21,0.956,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,3,22,0.956,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,3,23,0.967,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,3,24,0.97,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,3,25,0.978,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,3,26,0.957,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,3,27,0.954,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,3,28,0.962,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,3,29,0.957,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,4,0,0.963,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,4,1,0.963,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,4,2,0.957,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,4,3,0.955,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,4,4,0.964,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,4,5,0.966,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,4,6,0.97,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,4,7,0.954,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,4,8,0.971,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,4,9,0.974,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,4,10,0.953,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,4,11,0.966,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,4,12,0.965,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,4,13,0.963,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,4,14,0.957,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,4,15,0.961,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,4,16,0.961,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,4,17,0.963,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,4,18,0.964,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,4,19,0.959,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,4,20,0.966,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,4,21,0.964,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,4,22,0.959,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,4,23,0.96,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,4,24,0.968,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,4,25,0.975,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,4,26,0.966,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,4,27,0.954,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,4,28,0.959,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,4,29,0.969,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,5,0,0.954,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,5,1,0.955,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,5,2,0.959,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,5,3,0.948,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,5,4,0.951,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,5,5,0.963,0.001339,final_round,2000,30,3,
pure_z,Pure Z Noise,stabilizer,X2 X4,5,6,0.973,0.001339,final_round,2000,30,3,
